component,category,subcategory,changes_baseline_date,change_category,projected_fiscal_year,value
outlay,Mandatory,Social Security,2012-08-01,Legislative,2015,0.0
outlay,Mandatory,Social Security,2012-08-01,Legislative,2016,0.0
outlay,Mandatory,Social Security,2012-08-01,Legislative,2017,0.0
outlay,Mandatory,Social Security,2012-08-01,Legislative,2018,0.0
outlay,Mandatory,Social Security,2012-08-01,Legislative,2019,0.0
outlay,Mandatory,Social Security,2012-08-01,Legislative,2020,0.0
outlay,Mandatory,Social Security,2012-08-01,Legislative,2021,0.0
outlay,Mandatory,Social Security,2012-08-01,Legislative,2022,0.0
outlay,Mandatory,Social Security,2012-08-01,Technical,2012,-1.655
outlay,Mandatory,Social Security,2012-08-01,Technical,2013,-2.543
outlay,Mandatory,Social Security,2012-08-01,Technical,2014,-2.772
outlay,Mandatory,Social Security,2012-08-01,Technical,2015,-3.109
outlay,Mandatory,Social Security,2012-08-01,Technical,2016,-2.741
outlay,Mandatory,Social Security,2012-08-01,Technical,2017,-2.775
outlay,Mandatory,Social Security,2012-08-01,Technical,2018,-2.271
outlay,Mandatory,Social Security,2012-08-01,Technical,2019,-2.295
outlay,Mandatory,Social Security,2012-08-01,Technical,2020,-2.294
outlay,Mandatory,Social Security,2012-08-01,Technical,2021,-2.492
outlay,Mandatory,Social Security,2012-08-01,Technical,2022,-2.302
outlay,Mandatory,Social Security,2013-02-01,Economic,2012,0.0
outlay,Mandatory,Social Security,2013-02-01,Economic,2013,3.5
outlay,Mandatory,Social Security,2013-02-01,Economic,2014,3.9
outlay,Mandatory,Social Security,2013-02-01,Economic,2015,4.2
outlay,Mandatory,Social Security,2013-02-01,Economic,2016,4.8
outlay,Mandatory,Social Security,2013-02-01,Economic,2017,3.9
outlay,Mandatory,Social Security,2013-02-01,Economic,2018,2.2
outlay,Mandatory,Social Security,2013-02-01,Economic,2019,1.0
outlay,Mandatory,Social Security,2013-02-01,Economic,2020,-0.3
outlay,Mandatory,Social Security,2013-02-01,Economic,2021,-1.4
outlay,Mandatory,Social Security,2013-02-01,Economic,2022,-2.6
outlay,Mandatory,Social Security,2013-02-01,Legislative,2012,0.0
outlay,Mandatory,Social Security,2013-02-01,Legislative,2013,0.0
outlay,Mandatory,Social Security,2013-02-01,Legislative,2014,0.0
outlay,Mandatory,Social Security,2013-02-01,Legislative,2015,0.0
outlay,Mandatory,Social Security,2013-02-01,Legislative,2016,0.0
outlay,Mandatory,Social Security,2013-02-01,Legislative,2017,0.0
outlay,Mandatory,Social Security,2013-02-01,Legislative,2018,0.0
outlay,Mandatory,Social Security,2013-02-01,Legislative,2019,0.0
outlay,Mandatory,Social Security,2013-02-01,Legislative,2020,0.0
outlay,Mandatory,Social Security,2013-02-01,Legislative,2021,0.0
outlay,Mandatory,Social Security,2013-02-01,Legislative,2022,0.0
outlay,Mandatory,Social Security,2013-02-01,Technical,2012,-0.006
outlay,Mandatory,Social Security,2013-02-01,Technical,2013,-2.378
outlay,Mandatory,Social Security,2013-02-01,Technical,2014,-3.006
outlay,Mandatory,Social Security,2013-02-01,Technical,2015,-2.666
outlay,Mandatory,Social Security,2013-02-01,Technical,2016,-2.723
outlay,Mandatory,Social Security,2013-02-01,Technical,2017,-2.995
outlay,Mandatory,Social Security,2013-02-01,Technical,2018,-2.99
outlay,Mandatory,Social Security,2013-02-01,Technical,2019,-2.85
outlay,Mandatory,Social Security,2013-02-01,Technical,2020,-2.646
outlay,Mandatory,Social Security,2013-02-01,Technical,2021,-2.724
outlay,Mandatory,Social Security,2013-02-01,Technical,2022,-2.826
outlay,Mandatory,Social Security,2013-05-01,Economic,2013,0.0
outlay,Mandatory,Social Security,2013-05-01,Economic,2014,0.0
outlay,Mandatory,Social Security,2013-05-01,Economic,2015,0.0
outlay,Mandatory,Social Security,2013-05-01,Economic,2016,0.0
outlay,Mandatory,Social Security,2013-05-01,Economic,2017,0.0
outlay,Mandatory,Social Security,2013-05-01,Economic,2018,0.0
outlay,Mandatory,Social Security,2013-05-01,Economic,2019,0.0
outlay,Mandatory,Social Security,2013-05-01,Economic,2020,0.0
outlay,Mandatory,Social Security,2013-05-01,Economic,2021,0.0
outlay,Mandatory,Social Security,2013-05-01,Economic,2022,0.0
outlay,Mandatory,Social Security,2013-05-01,Economic,2023,0.0
outlay,Mandatory,Social Security,2013-05-01,Legislative,2013,0.0
outlay,Mandatory,Social Security,2013-05-01,Legislative,2014,0.0
outlay,Mandatory,Social Security,2013-05-01,Legislative,2015,0.0
outlay,Mandatory,Social Security,2013-05-01,Legislative,2016,0.0
outlay,Mandatory,Social Security,2013-05-01,Legislative,2017,0.0
outlay,Mandatory,Social Security,2013-05-01,Legislative,2018,0.0
outlay,Mandatory,Social Security,2013-05-01,Legislative,2019,0.0
outlay,Mandatory,Social Security,2013-05-01,Legislative,2020,0.0
outlay,Mandatory,Social Security,2013-05-01,Legislative,2021,0.0
outlay,Mandatory,Social Security,2013-05-01,Legislative,2022,0.0
outlay,Mandatory,Social Security,2013-05-01,Legislative,2023,0.0
outlay,Mandatory,Social Security,2013-05-01,Technical,2013,-1.663
outlay,Mandatory,Social Security,2013-05-01,Technical,2014,-5.64
outlay,Mandatory,Social Security,2013-05-01,Technical,2015,-7.629
outlay,Mandatory,Social Security,2013-05-01,Technical,2016,-8.627
outlay,Mandatory,Social Security,2013-05-01,Technical,2017,-9.023
outlay,Mandatory,Social Security,2013-05-01,Technical,2018,-9.418
outlay,Mandatory,Social Security,2013-05-01,Technical,2019,-9.71
outlay,Mandatory,Social Security,2013-05-01,Technical,2020,-9.504
outlay,Mandatory,Social Security,2013-05-01,Technical,2021,-9.4
outlay,Mandatory,Social Security,2013-05-01,Technical,2022,-9.095
outlay,Mandatory,Social Security,2013-05-01,Technical,2023,-8.389
outlay,Mandatory,Social Security,2014-02-01,Economic,2013,0.0
outlay,Mandatory,Social Security,2014-02-01,Economic,2014,0.2
outlay,Mandatory,Social Security,2014-02-01,Economic,2015,-1.2
outlay,Mandatory,Social Security,2014-02-01,Economic,2016,-1.9
outlay,Mandatory,Social Security,2014-02-01,Economic,2017,-1.7
outlay,Mandatory,Social Security,2014-02-01,Economic,2018,-1.2
outlay,Mandatory,Social Security,2014-02-01,Economic,2019,0.3
outlay,Mandatory,Social Security,2014-02-01,Economic,2020,1.5
outlay,Mandatory,Social Security,2014-02-01,Economic,2021,3.0
outlay,Mandatory,Social Security,2014-02-01,Economic,2022,4.4
outlay,Mandatory,Social Security,2014-02-01,Economic,2023,4.5
outlay,Mandatory,Social Security,2014-02-01,Legislative,2013,0.0
outlay,Mandatory,Social Security,2014-02-01,Legislative,2014,0.0
outlay,Mandatory,Social Security,2014-02-01,Legislative,2015,0.0
outlay,Mandatory,Social Security,2014-02-01,Legislative,2016,0.0
outlay,Mandatory,Social Security,2014-02-01,Legislative,2017,0.0
outlay,Mandatory,Social Security,2014-02-01,Legislative,2018,0.0
outlay,Mandatory,Social Security,2014-02-01,Legislative,2019,0.0
outlay,Mandatory,Social Security,2014-02-01,Legislative,2020,0.0
outlay,Mandatory,Social Security,2014-02-01,Legislative,2021,0.0
outlay,Mandatory,Social Security,2014-02-01,Legislative,2022,0.0
outlay,Mandatory,Social Security,2014-02-01,Legislative,2023,0.0
outlay,Mandatory,Social Security,2014-02-01,Technical,2013,-0.924
outlay,Mandatory,Social Security,2014-02-01,Technical,2014,-2.134
outlay,Mandatory,Social Security,2014-02-01,Technical,2015,-6.569
outlay,Mandatory,Social Security,2014-02-01,Technical,2016,-9.029
outlay,Mandatory,Social Security,2014-02-01,Technical,2017,-8.077
outlay,Mandatory,Social Security,2014-02-01,Technical,2018,-6.054
outlay,Mandatory,Social Security,2014-02-01,Technical,2019,-4.375
outlay,Mandatory,Social Security,2014-02-01,Technical,2020,-2.776
outlay,Mandatory,Social Security,2014-02-01,Technical,2021,-0.68
outlay,Mandatory,Social Security,2014-02-01,Technical,2022,0.921
outlay,Mandatory,Social Security,2014-02-01,Technical,2023,2.622
outlay,Mandatory,Social Security,2014-04-01,Economic,2014,0.0
outlay,Mandatory,Social Security,2014-04-01,Economic,2015,0.0
outlay,Mandatory,Social Security,2014-04-01,Economic,2016,0.0
outlay,Mandatory,Social Security,2014-04-01,Economic,2017,0.0
outlay,Mandatory,Social Security,2014-04-01,Economic,2018,0.0
outlay,Mandatory,Social Security,2014-04-01,Economic,2019,0.0
outlay,Mandatory,Social Security,2014-04-01,Economic,2020,0.0
outlay,Mandatory,Social Security,2014-04-01,Economic,2021,0.0
outlay,Mandatory,Social Security,2014-04-01,Economic,2022,0.0
outlay,Mandatory,Social Security,2014-04-01,Economic,2023,0.0
outlay,Mandatory,Social Security,2014-04-01,Economic,2024,0.0
outlay,Mandatory,Social Security,2014-04-01,Legislative,2014,0.0
outlay,Mandatory,Social Security,2014-04-01,Legislative,2015,0.0
outlay,Mandatory,Social Security,2014-04-01,Legislative,2016,0.0
outlay,Mandatory,Social Security,2014-04-01,Legislative,2017,0.0
outlay,Mandatory,Social Security,2014-04-01,Legislative,2018,0.0
outlay,Mandatory,Social Security,2014-04-01,Legislative,2019,0.0
outlay,Mandatory,Social Security,2014-04-01,Legislative,2020,0.0
outlay,Mandatory,Social Security,2014-04-01,Legislative,2021,0.0
outlay,Mandatory,Social Security,2014-04-01,Legislative,2022,0.0
outlay,Mandatory,Social Security,2014-04-01,Legislative,2023,0.0
outlay,Mandatory,Social Security,2014-04-01,Legislative,2024,0.0
outlay,Mandatory,Social Security,2014-04-01,Technical,2014,-1.399
outlay,Mandatory,Social Security,2014-04-01,Technical,2015,-2.599
outlay,Mandatory,Social Security,2014-04-01,Technical,2016,-2.699
outlay,Mandatory,Social Security,2014-04-01,Technical,2017,-2.6
outlay,Mandatory,Social Security,2014-04-01,Technical,2018,-2.001
outlay,Mandatory,Social Security,2014-04-01,Technical,2019,-1.701
outlay,Mandatory,Social Security,2014-04-01,Technical,2020,-1.3
outlay,Mandatory,Social Security,2014-04-01,Technical,2021,-0.8
outlay,Mandatory,Social Security,2014-04-01,Technical,2022,-0.101
outlay,Mandatory,Social Security,2014-04-01,Technical,2023,1.099
outlay,Mandatory,Social Security,2014-04-01,Technical,2024,2.1
outlay,Mandatory,Social Security,2014-08-01,Economic,2014,0.0
outlay,Mandatory,Social Security,2014-08-01,Economic,2015,3.8
outlay,Mandatory,Social Security,2014-08-01,Economic,2016,4.2
outlay,Mandatory,Social Security,2014-08-01,Economic,2017,3.1
outlay,Mandatory,Social Security,2014-08-01,Economic,2018,1.9
outlay,Mandatory,Social Security,2014-08-01,Economic,2019,-0.4
outlay,Mandatory,Social Security,2014-08-01,Economic,2020,-1.8
outlay,Mandatory,Social Security,2014-08-01,Economic,2021,-3.5
outlay,Mandatory,Social Security,2014-08-01,Economic,2022,-5.6
outlay,Mandatory,Social Security,2014-08-01,Economic,2023,-5.7
outlay,Mandatory,Social Security,2014-08-01,Economic,2024,-5.2
outlay,Mandatory,Social Security,2014-08-01,Legislative,2014,0.0
outlay,Mandatory,Social Security,2014-08-01,Legislative,2015,0.0
outlay,Mandatory,Social Security,2014-08-01,Legislative,2016,0.0
outlay,Mandatory,Social Security,2014-08-01,Legislative,2017,0.0
outlay,Mandatory,Social Security,2014-08-01,Legislative,2018,0.0
outlay,Mandatory,Social Security,2014-08-01,Legislative,2019,0.0
outlay,Mandatory,Social Security,2014-08-01,Legislative,2020,0.0
outlay,Mandatory,Social Security,2014-08-01,Legislative,2021,0.0
outlay,Mandatory,Social Security,2014-08-01,Legislative,2022,0.0
outlay,Mandatory,Social Security,2014-08-01,Legislative,2023,0.0
outlay,Mandatory,Social Security,2014-08-01,Legislative,2024,0.0
outlay,Mandatory,Social Security,2014-08-01,Technical,2014,0.32
outlay,Mandatory,Social Security,2014-08-01,Technical,2015,-0.015
outlay,Mandatory,Social Security,2014-08-01,Technical,2016,-0.249
outlay,Mandatory,Social Security,2014-08-01,Technical,2017,-0.324
outlay,Mandatory,Social Security,2014-08-01,Technical,2018,-0.624
outlay,Mandatory,Social Security,2014-08-01,Technical,2019,-1.018
outlay,Mandatory,Social Security,2014-08-01,Technical,2020,-1.218
outlay,Mandatory,Social Security,2014-08-01,Technical,2021,-1.517
outlay,Mandatory,Social Security,2014-08-01,Technical,2022,-2.015
outlay,Mandatory,Social Security,2014-08-01,Technical,2023,-2.514
outlay,Mandatory,Social Security,2014-08-01,Technical,2024,-2.926
outlay,Mandatory,Social Security,2015-01-01,Economic,2014,0.0
outlay,Mandatory,Social Security,2015-01-01,Economic,2015,-3.2
outlay,Mandatory,Social Security,2015-01-01,Economic,2016,-11.1
outlay,Mandatory,Social Security,2015-01-01,Economic,2017,-12.5
outlay,Mandatory,Social Security,2015-01-01,Economic,2018,-11.3
outlay,Mandatory,Social Security,2015-01-01,Economic,2019,-10.7
outlay,Mandatory,Social Security,2015-01-01,Economic,2020,-11.0
outlay,Mandatory,Social Security,2015-01-01,Economic,2021,-11.7
outlay,Mandatory,Social Security,2015-01-01,Economic,2022,-11.8
outlay,Mandatory,Social Security,2015-01-01,Economic,2023,-12.7
outlay,Mandatory,Social Security,2015-01-01,Economic,2024,-14.1
outlay,Mandatory,Social Security,2015-01-01,Legislative,2014,0.0
outlay,Mandatory,Social Security,2015-01-01,Legislative,2015,0.0
outlay,Mandatory,Social Security,2015-01-01,Legislative,2016,-0.005
outlay,Mandatory,Social Security,2015-01-01,Legislative,2017,-0.015
outlay,Mandatory,Social Security,2015-01-01,Legislative,2018,-0.02
outlay,Mandatory,Social Security,2015-01-01,Legislative,2019,-0.02
outlay,Mandatory,Social Security,2015-01-01,Legislative,2020,-0.02
outlay,Mandatory,Social Security,2015-01-01,Legislative,2021,-0.025
outlay,Mandatory,Social Security,2015-01-01,Legislative,2022,-0.03
outlay,Mandatory,Social Security,2015-01-01,Legislative,2023,-0.04
outlay,Mandatory,Social Security,2015-01-01,Legislative,2024,-0.045
outlay,Mandatory,Social Security,2015-01-01,Technical,2014,-0.351
outlay,Mandatory,Social Security,2015-01-01,Technical,2015,-1.43
outlay,Mandatory,Social Security,2015-01-01,Technical,2016,-2.697
outlay,Mandatory,Social Security,2015-01-01,Technical,2017,-5.765
outlay,Mandatory,Social Security,2015-01-01,Technical,2018,-6.221
outlay,Mandatory,Social Security,2015-01-01,Technical,2019,-6.648
outlay,Mandatory,Social Security,2015-01-01,Technical,2020,-7.33
outlay,Mandatory,Social Security,2015-01-01,Technical,2021,-7.676
outlay,Mandatory,Social Security,2015-01-01,Technical,2022,-8.443
outlay,Mandatory,Social Security,2015-01-01,Technical,2023,-9.216
outlay,Mandatory,Social Security,2015-01-01,Technical,2024,-9.675
outlay,Mandatory,Social Security,2015-03-01,Economic,2015,0.0
outlay,Mandatory,Social Security,2015-03-01,Economic,2016,0.0
outlay,Mandatory,Social Security,2015-03-01,Economic,2017,0.0
outlay,Mandatory,Social Security,2015-03-01,Economic,2018,0.0
outlay,Mandatory,Social Security,2015-03-01,Economic,2019,0.0
outlay,Mandatory,Social Security,2015-03-01,Economic,2020,0.0
outlay,Mandatory,Social Security,2015-03-01,Economic,2021,0.0
outlay,Mandatory,Social Security,2015-03-01,Economic,2022,0.0
outlay,Mandatory,Social Security,2015-03-01,Economic,2023,0.0
outlay,Mandatory,Social Security,2015-03-01,Economic,2024,0.0
outlay,Mandatory,Social Security,2015-03-01,Economic,2025,0.0
outlay,Mandatory,Social Security,2015-03-01,Legislative,2015,0.0
outlay,Mandatory,Social Security,2015-03-01,Legislative,2016,0.0
outlay,Mandatory,Social Security,2015-03-01,Legislative,2017,0.0
outlay,Mandatory,Social Security,2015-03-01,Legislative,2018,0.0
outlay,Mandatory,Social Security,2015-03-01,Legislative,2019,0.0
outlay,Mandatory,Social Security,2015-03-01,Legislative,2020,0.0
outlay,Mandatory,Social Security,2015-03-01,Legislative,2021,0.0
outlay,Mandatory,Social Security,2015-03-01,Legislative,2022,0.0
outlay,Mandatory,Social Security,2015-03-01,Legislative,2023,0.0
outlay,Mandatory,Social Security,2015-03-01,Legislative,2024,0.0
outlay,Mandatory,Social Security,2015-03-01,Legislative,2025,0.0
outlay,Mandatory,Social Security,2015-03-01,Technical,2015,0.2
outlay,Mandatory,Social Security,2015-03-01,Technical,2016,-0.9
outlay,Mandatory,Social Security,2015-03-01,Technical,2017,-2.801
outlay,Mandatory,Social Security,2015-03-01,Technical,2018,-2.801
outlay,Mandatory,Social Security,2015-03-01,Technical,2019,-2.401
outlay,Mandatory,Social Security,2015-03-01,Technical,2020,-1.901
outlay,Mandatory,Social Security,2015-03-01,Technical,2021,-0.801
outlay,Mandatory,Social Security,2015-03-01,Technical,2022,0.399
outlay,Mandatory,Social Security,2015-03-01,Technical,2023,1.6
outlay,Mandatory,Social Security,2015-03-01,Technical,2024,2.299
outlay,Mandatory,Social Security,2015-03-01,Technical,2025,1.9
outlay,Mandatory,Social Security,2015-08-01,Economic,2015,0.0
outlay,Mandatory,Social Security,2015-08-01,Economic,2016,-5.8
outlay,Mandatory,Social Security,2015-08-01,Economic,2017,-12.7
outlay,Mandatory,Social Security,2015-08-01,Economic,2018,-14.6
outlay,Mandatory,Social Security,2015-08-01,Economic,2019,-15.0
outlay,Mandatory,Social Security,2015-08-01,Economic,2020,-15.0
outlay,Mandatory,Social Security,2015-08-01,Economic,2021,-14.5
outlay,Mandatory,Social Security,2015-08-01,Economic,2022,-14.3
outlay,Mandatory,Social Security,2015-08-01,Economic,2023,-13.9
outlay,Mandatory,Social Security,2015-08-01,Economic,2024,-13.6
outlay,Mandatory,Social Security,2015-08-01,Economic,2025,-13.3
outlay,Mandatory,Social Security,2015-08-01,Legislative,2015,0.0
outlay,Mandatory,Social Security,2015-08-01,Legislative,2016,0.0
outlay,Mandatory,Social Security,2015-08-01,Legislative,2017,0.0
outlay,Mandatory,Social Security,2015-08-01,Legislative,2018,0.0
outlay,Mandatory,Social Security,2015-08-01,Legislative,2019,0.0
outlay,Mandatory,Social Security,2015-08-01,Legislative,2020,0.0
outlay,Mandatory,Social Security,2015-08-01,Legislative,2021,0.0
outlay,Mandatory,Social Security,2015-08-01,Legislative,2022,0.0
outlay,Mandatory,Social Security,2015-08-01,Legislative,2023,0.0
outlay,Mandatory,Social Security,2015-08-01,Legislative,2024,0.0
outlay,Mandatory,Social Security,2015-08-01,Legislative,2025,0.0
outlay,Mandatory,Social Security,2015-08-01,Technical,2015,-1.057
outlay,Mandatory,Social Security,2015-08-01,Technical,2016,-2.403
outlay,Mandatory,Social Security,2015-08-01,Technical,2017,-2.488
outlay,Mandatory,Social Security,2015-08-01,Technical,2018,-2.598
outlay,Mandatory,Social Security,2015-08-01,Technical,2019,-2.709
outlay,Mandatory,Social Security,2015-08-01,Technical,2020,-2.532
outlay,Mandatory,Social Security,2015-08-01,Technical,2021,-3.282
outlay,Mandatory,Social Security,2015-08-01,Technical,2022,-3.202
outlay,Mandatory,Social Security,2015-08-01,Technical,2023,-3.404
outlay,Mandatory,Social Security,2015-08-01,Technical,2024,-3.794
outlay,Mandatory,Social Security,2015-08-01,Technical,2025,-4.278
